emote,seagLATE Shame seagLATE the seagLATE stream seagLATE live seagLATE 
flock,seagFIST MESS WITH FLOCK seagFIST WE WILL CHASE seagFIST APPLY FIST seagFIST TO YOUR FACE seagFIST 
Immortals Fenyx Rising,"were you here? were you here when Seagull fought the puzzle boss? I was. it aged me. aged me beyond years. aged me beyond life. but I will look back on those times. back when I had hair. when I had teeth. those were good times. then, the puzzle came. that damned 4 piece puzzle."
League of Legends,10 years since Seagull plays League on stream. I walk the lonely streets but my path always returns to waiting for his top lane ownage. I spam chat for hours to summon the Challenger-bird. I watch other Blitzcrank streamers but it is no good. I flame imaqtpie in his channel instead but it is all meaningless. the end is near. I watch some old Seagull-Akshan vods and cry myself to sleep.
League of Legends,"""Alright, time for a quick bathroom break. BRB guys."" Seagull says as he take off his headphones. Once he is out of camera view, he breaks down. The tears won't stop. ""Goddamn it, I can't do this shit anymore."" Arthas puts his paw on my shoulder, ""Why the fuck did you decide to stream League of Legends?"" he then meows and runs straight to his food bowl. Defeated, Seagull fills the bowl again, and returns to his streaming chair, wiping away tears."
League of Legends,"𝔇𝔢𝔞𝔯𝔢𝔰𝔱 𝔎𝔞𝔯𝔱𝔥𝔲𝔰, ℑ 𝔥𝔬𝔭𝔢 𝔱𝔥𝔦𝔰 𝔣𝔦𝔫𝔡𝔰 𝔶𝔬𝔲 𝔴𝔢𝔩𝔩. 𝔚𝔢 𝔰𝔢𝔢𝔪 𝔱𝔬 𝔥𝔞𝔳𝔢 𝔣𝔬𝔲𝔫𝔡 𝔬𝔲𝔯𝔰𝔢𝔩𝔳𝔢𝔰 𝔦𝔫 𝔞 𝔡𝔦𝔯𝔢 𝔰𝔦𝔱𝔲𝔞𝔱𝔦𝔬𝔫 𝔞𝔱 𝔱𝔥𝔢 𝔟𝔬𝔱𝔱𝔬𝔪 𝔩𝔞𝔫𝔢. 𝔓𝔩𝔢𝔞𝔰𝔢 𝔠𝔬𝔫𝔰𝔦𝔡𝔢𝔯 𝔠𝔞𝔰𝔱𝔦𝔫𝔤 𝔶𝔬𝔲𝔯 𝔲𝔩𝔱𝔦𝔪𝔞𝔱𝔢 𝔞𝔟𝔦𝔩𝔦𝔱𝔶 𝔱𝔬 𝔞𝔰𝔰𝔦𝔰𝔱 𝔲𝔰 𝔞𝔰 ℑ 𝔡𝔬 𝔟𝔢𝔩𝔦𝔢𝔳𝔢 𝔏𝔢𝔢 𝔖𝔦𝔫 𝔥𝔞𝔰 𝔠𝔬𝔪𝔢 𝔱𝔬 𝔡𝔦𝔳𝔢 𝔬𝔲𝔯 𝔱𝔬𝔴𝔢𝔯."
League of Legends,Dear Seagull - How dare you. I have dedicated my life to League of Legends. I am a proud League player and so are the rest of your fans. You cannot betray us and start playing an League competitor like Apex Legends. Again... How dare you. Switch to League of Legends now. You have been warned...
League of Legends,"Every fucking time. That's how it is every time. It's always jungle's fault. No no no! I don't -- oh my god. Holy shit! Please don't take me as a fucking Mercy main in League of Legends. That is not what we're talking about. We're talking about the -- the -- the -- it's like the pitying people who walk in, and they're like, ""oh no, that guy, you picked jungle? Don't worry, Buddy. You'll get the basics soon! 👍"
League of Legends,"Guys we're plat why are people pretending like anyone knows what they're doing? It's like they're role playing as professional players. I literally played Nocturn the last game, reading my abilities, about to alt-tab and pull up the wiki. And he's like, ""Oh my god, you're playing Rumble Jungle? That only has a 32% win rate."" And the other guy is like, do you want to lane swap top, there's a Yasuo top, you want swap? What the fuck man? They're role playing."
League of Legends,"hey seagull, big fan. thanks to your stream i started playing league. match 1 i got flamed for picking rammus in bot lane. match 2 i got owned by mister yi when i picked brand for top. match 3 i got votekicked playing nocturne mid. i dont understand what i did wrong but i will try harder for you"
League of Legends,"Hey Seagull! It's Overwatch... It's been a while, hasn't it, old buddy? I see that you've been playing League and have completely forgotten about me, even though I was always there for you. Low blow Seagull, hope you lose all your little ""League of Legends"" games today. Toodles!"
League of Legends,"Hi Seagull, I've noticed that recently you've been using the black and white filter™ feature for league of legends for nearly the entire game. Me and everyone else in the chat would appreciate it if you turn it off, thank you."
League of Legends,"honestly the only way to play lanes in league of legends? pull up the wiki during the loading screen and the first minute (go afk, to let your team know you're a studious teammate, they respect that). After you've finished reading the passive of your opponent (it was 3 paragraphs, unlucky), make sure to return to game and follow your minion wave to the tower. From there it's just about playing the game, you know as much as you need to know about the enemy champion so just try to read their moves"
League of Legends,"In a few weeks, chat will be asking ""Were you there when Seagull was gone for fucking two weeks and then returned with a fucking League stream"". With a grimace and a tear, I will slowly nod and say ,""Aye, I was there."""
League of Legends,"I respected you as a streamer and a person but I tune in see League of Legends gameplay, that's just unacceptable. Maybe one day you will redeem yourself, but in your current state it is breaking my heart to see you metaslaving and hopping into a chill, fun game like League of Legends like this."
League of Legends,"jungle main checking in here (since season 4): I always go dark seal into fated ashes first cycle on cooldown. The damage is insane.I was solo one trick amumu season 9 and would gank a lot of lanes with very few issues, you basically become 2 full items by 10 minutes with this route. food for thought, lemme know how it works for you"
League of Legends,"OK well, chat it's my dinnertime I have to go, bye. And chat, I just want to make this really clear, ok? Just because I'm platinum now doesn't mean that I've changed from who I was, as a gold player. It just means that I'm a better person than I ever was before. Because being a higher rank equals a better person. Also I'm more wealthy, rich, attractive. Sorry guys, if you're bronze, just try being less ugly. See ya!"
League of Legends,"Seagull is fantastic at League, just needs to work on communication, map awareness, laning, vision control, csing, poking, landing skillshots, objective control, early game, mid game, late game, ganking, and getting kills."
League of Legends,"""There's his league mentality coming out."" ""I don't remember Seagull being like this back in Overwatch. I watched him back in 2016, when he played Genji. He was so happy!"" Meanwhile, me in Overwatch goats meta - ""GO BRIGITTE NOW, OR WE LOSE."" Goats era, 2019 - ""There's another one chat, my 30TH GAME this weekend of goats vs goats mirror."" So chat says ""He's really changed a lot since playing league of legends."" I'm sitting there screaming into the abyss."
League of Legends,Why do you play Apex and not a real mans game like League? Apex is such an easy game that requires little skill whereas League is by far the hardest esport. If you want to consider transitioning to League i can give you some tips if you want
League of Legends,"""You are a League of Legends Challenger"" The words ring out as Seagull kills all the players in the lobby. He signs in relief as the ritual is complete. Arthas is lifted up in the background, glowing with blue energy. It transforms into a being of pure salt. The salt will feed seagull with excuses for playing any variety game for years. "
League of Legends,"""You're not that good"" said riot_pupulasers, after congratulating Seagull on his recent climb to Emerald. After Seagull pleaded with all his might for the game developer to not nerf his beloved Shyvana, the lead developer laughed as he typed out his response. He then felt so bad about the impending nerfs that he put Seagull into winner's queue for a week."
Marvel Rivals,"Have you guys heard the news? I heard NetEase just announced they are going to focus on development on PvE for Marvel Rivals. They are going to launch it as ""Marvel Rivals 2"" and it will have skill trees and replayable missions with xp gain. It's a shame they are going dark and won't add any new maps or characters for a while, but I think it will be worth!"
Marvel Rivals,"They call this game “Marvel Rivals” and yet there is no Batman? No Aquaman? No justice league? How can you call this marvel rivals without a single rival of Marvel? Lol people will just buy and play whatever mindless drivel these days, don’t even care about false advertising and missed promises. Figures, that’s the state of gaming."
Minecraft,"And so, Seagull's hardcore minecraft run ground to a halt. ""It looks good"" he unconvincingly told chat after making the 30th unnecessary modification to his home. Everything was to hide the pain inside from letting his two beloved parrots die in a mine. His second run would never have an end."
Mini Roadways,"Awesome freeway. Great size. Look thick. Exclusive. Inefficient. Keep us all posted on your continued progress with any new progress pics or vid clips. Show us what you got man. Wanna see how freakin' tangled, gridlocked, dense and stuck you can get. Thanks for the motivation."
Mini Roadways,"Day 76: I haven't seen civilization since I build my new house. My driveway is nowhere near a road. I was told the city planner can't pave a road for me because ""He doesn't have enough tiles and out of road"". What does that mean? How is that possible? I mean, I look out my window and see 2 separate highways serving special interests while I'm struggling to simply live. Maybe one day my car can feel the sweet tarmac under its tires and ride with the wind. Until then, I wait"
Mini Roadways,"Dear City Planner, I am writing you you once again, begging for a single road to be built into our neighborhood. We need to hike through the woods and wetlands just to buy groceries. It takes my children 4 hours to walk to school. Last week one got eaten by a bear. I saw that somehow you had the funding to install a private freeway for 5 purple elites to get to work. I'm not asking for that much, even just a scuffed tunnel or pointless roundabout would be enough. Please end our suffering."
Mini Roadways,"Dear city planner, I appreciate all the private freeways that I can't use and the roundabouts slingshotting cars into my house on an hourly basis, but is there any way you could make some roads that I could use to leave this hellscape of a town? I came to visit but now I can't get back home and my kids only have a few days of food left. We have an experimental technology called ""traffic lights"" in my home country, maybe you could use some of the budget on those instead?"
Mini Roadways,"First, Seagull made single use bridges that were literally just catapults. And I said nothing. Then, Seagull made houses with dirt floors in Minecraft, and I turned a blind eye. And now, Seagull is creating the worst road infrastructure I've ever seen. And no one will listen to my screams."
Mini Roadways,Hello Mister Highway Engineer. I am a citizen of the city you're screwing around in and I have to humbly ask for you to stop fucking with the roads around my house. I can't sleep at night because so many cars pass through my house and I wake up every day confused because there's a new freeway that I have never seen before. I have to send my kids to school and I'll be late for work for the 5th time this week now.
Mini Roadways,"Streamer, I feel like it's time you unlock the full potential of your character. You've been maining TRAFFIC LIGHT for days now, but I see you still have yet to understand that you're simply planning for failure. When I see you using all of these unnecessary driving intersections, I realize that you don't understand the potential of an all-roundabout layout. Please remedy this situation immediately."
Mini Roadways,"The government built a road from my house directly to the factory I work at PepeHands There's no escape. I can't go to the park, or a museum. I can only drive to work, then back home. Again and again, day after day, it all starts to blend together. Am I a real person? Or just a cog in this capitalist machine. Is this what Hell feels like?"
NDA,"Awesome NDA. Great document. Looks thick. Solid. Tight. Keep us all posted on your continued progress with not saying shit about the new character. Show us what you got man. Wanna see how freakin' quiet, mute, silent and hushed you can get. Thanks for the obfuscation."
NDA,"""BRB chat, no reason"" lied Seagull through gritted teeth. His smart doorbell cam confirmed his worst fear: Aaron Keller outside his front door with a Genji sword. ""How did he find my new apartment so fast?"" wondered the bird, as he gathered his belongings. ""I might be gone for a while, Shayed."" he moves towards the front door nervously"
NDA,"Chat, Seagull also sent me a DM to ask if he could talk about the new hero. I told him ""no"", deleted our chat history, and deleted my account. I have contacted my lawyer (very good and expensive). We agreed that the time to escape to another country is immediately. Type this message in chat, and it will serve as your entry into the class action lawsuit. We will not be accessories to breaking the rock-solid NDA. "
NDA,"Forgive me if this has been said before, but I think there should be a normal man sized character named Wifeleaver. He would be so NDA-restricted almost no characters can talk about him (except for widow scoped on him when he is posted on twitter), however he would be leaked early as a compromise. He can be mentioned on stream and deal 200 legal damage, but Sombra can delete him. He's a high risk high legal culpability character and I already have 4 interesting skins in mind for him"
NDA,"Hello A_Seagull, I hope you're doing well. It has come to my attention that you may have information about our new hero. We are set to launch this hero with our upcoming game, and it is vital that the launch is exciting for our players. Thus, I respectfully ask that you do not leak any information about the hero. We have put a lot of time and effort into creating this character, and we want our players to discover its abilities and backstory on their own. Best Regards, Aaron Keller"
NDA,"Hello Seagull, this is Mr. Blizzard. It has come to my attention that with the recent leaks of the new Overwatch 2 character, <name redacted>, that you and your chat may be complicit in perpetuating information about his ability <name redacted> which allows one to heal their teammates through <functionality redacted>. Certain chatters also brought up his ultimate which can <interaction redacted>. I'd suggest you discipline your chat before we have discipline you Corpa"
NDA,"Hey Mr.Gull, this is your ISP or internet service plumber. Just making a surprise visit to make sure we don't have any LEAKS. Tubes look solid, just remember our No Damp Apartments or NDA agreement is still valid."
NDA,how do you like the LIFEGRIP ability of the world of warcraft class: priest? Also are you a fan of REGEN HEALING that the DRUID class provide? My last question unrelated to wow: Any comments on the gravity LIFT ability of horizon that can SUPPORT your teammates? ty!
NDA,Knowing that he is reading everything we are shitposting is giving me LIFE today. I'm WEAVING these memories into my mind.
NDA,"""Man, this gameplay is really funny today, isn't it chat?"" Seagull says through his teeth, sweat dripping down his hairless brow. He nervously checks his second monitor, where several frantic DMs are being sent to every Blizzard employee he knows without response. 4,000 people are demanding that he react to the new leaked hero, but Seagull pretends to be as blind to it as he is to Apex loot. ""What a game,"" he says instead. Blizzard is always watching."
NDA,"My favorite character is the NDA guy. he is very █████████. special move, honestly is one of the ████████████ and so he comes equipped with these two █████████ and only takes about ████████████ to actually execute a ████ so it comes really in handy specially when you come from the ████. ████"
NDA,"My favorite piece of paper is the NDA. it is very powerfull. special move, honestly is one of the best in the game and so it comes with these signatures on the back and only takes about 3 or 4 signatures to actually legally bind you so it comes really in handy specially when you dont want any leaks"
NDA,"Seagull froze, his face turning white, visible underneath his nonexistant eyebrows. ""Oh no... my life is weaving before my EYES."" Sweat began to drip down his neck. He couldn't yet use his Petal Platform to speak about the new hero, but chat wouldn't let up. He felt his Life Grip his throat. He quickly went offline, taking a Rejuvenating Dash to the restroom. At least by letting chat meme he was leaving a Parting Gift."
NDA,"Seagull, I'm working on a crossword puzzle, and I'm wondering if you can help me with the final clue. The clue is ""rhymes with wife fever"" and also ""was a character you played the other day"" and ""don't say shit until tomorrow"" also ""or we will sue you for all you're worth"". Can you help me?"
NDA,"Seagull in his heart would love to press that link, and talk about the new hero. It truly would make his day. But what chat can't see is Aaron, just off-camera, wearing a full LifeWeaver cosplay, pointing a gun at Seagull's head, constantly shaking his head and muttering something about ""don't say a fuckin word"". The decision to not click the link is not by choice, but by force."
NDA,"Seagull is legally obligated not to React. Good thing he has no eyebrows and therefor, is incapable of reacting to anything"
NDA,"Seagull looks over at chat, sees another NDA pasta and sighs internally. He outwardly says ""What is this pasta?"" and I know he is silently afraid. He fake laughs and wins another video game with skills no one in chat has. He mentions nothing about a new character or news releases. We all feel better."
NDA,"The intro countdown ends. With no graphics, Jeff Kaplan appears on the screen. He has no shirt on. His beard is down to his knees. He has obviously just been wrestling, and is resting on a simple stool inside of a ring. A_Seagull lays face-down on the ground beside him. He simply says, ""We will lift the Lifeweaver NDA immediately, once someone comes and pins me."""
NDA,"The phrase “it’s just an NDA” is such a weak mindset. You are ok with what happened, sharing information you said you wouldn't, imperfection of info released too early. When you stop getting angry after other people say things they shouldn't, you’ve lost twice. There’s always something to leak, and always room for disclosing things, never settle."
NDA,"The power was cut, and the Blizzard NDA ninjas thought that Seagull would be an easy target. Little did they know, however, that Seagull knew the exact location of the Genji sword they had sent him, and he would never EVER talk. It was a night Aaron would not soon forget."
NDA,"There is not, and has never been, a NEW HERO leaked today. Any alleged leaks are fake, perpetrated by AI art and devious tricksters. It's not real, it's phony. It's just as fake as the Easter Bunny, or the Tooth Fairy, or OW2 PvE. Don't fall for their lies."
NDA,"This game play test is for testing purposes only. All data gathered during the test period will be used for testing, troubleshooting, finding inconsistencies, glitches or bugs in the software / game experience, or other quality assurance purposes, or research purposes to help in building our intellectual property, trade secrets, and copyright for this game this game testing period will be restricted to only blizzard employees"
Overwatch,10 years since Seagull plays Genji on stream. I walk the lonely streets but my path always leads to the stream. I spam chat for hours to summon the ninja-bird. I watch other Genji streamers but it is no good. I flame timthetatman in his channel instead but it is all meaningless. the end is near. I watch some old Seagull-Genji vods and cry myself to sleep.
Overwatch,4Gitte DO NOT RUN 4Gitte I WILL CHASE 4Gitte ALWAYS SPAMMING 4Gitte MACE TO FACE 4Gitte
Overwatch,"Ah yes, another famous Seagull zoning ult. I recall my first sight of such an event many years ago, when he was playing Hanzo on Hanamura. The dragon was charged and seagull calls out ""Watch this"" as he blind ults down a hallway. It deals no damage and chat erupts in ""HUGE"" and ""WHAT AN ULT PogChamp "". As he walks away, a widow lands the headshot and it's back to spawn for the avian unit. "
Overwatch,"""Alright, time for a quick bathroom break. BRB guys."" I say as I take off my headphones. Once I'm out of camera view, I break down. The tears won't stop. ""Goddamn it, I can't do this shit anymore."" Arthas puts his paw on my shoulder, ""Just a few more years, then you'll be able to retire."" He never understood. He never had to spend the hours playing this fucking Overwatch game over and over every night. But he's right, I have to keep going. Just a little longer and I'll be free..."
Overwatch,"Brigitte has become the opposite of everything she was created to be. She was created to be a high survivability, tank/support hybrid that counters Tracer and Genji. I blame the devs for pandering too much to the “celebrity streamers” who flat-out refused to stop one-tricking Tracer (and have some elitist views regarding non-dps heroes) and the dev’s inability to balance their way out of a wet paper bag."
Overwatch,bro why is this guy using dm on an ulting pharah thats on HIS team like is bro trying to eat his own team's ult lmao how is this guy GM deadass 💀
Overwatch,"CALLING ALL HEROES: John Overwatch is in great danger and he needs your help to wipe out the evil Null Sector. But to do this all he needs is your credit card number, the three digits on the back and the expirataion month and year..."
Overwatch,"Can a physicist in chat explain to me how zenyatta does not get thrown backwards when his kicks connect? Like, does he have thrusters hidden in his ass to offset the force, or what's going on? I need answers."
Overwatch,"Chatting Super-jump is supposed to be a complicated hidden mechanic only true mercy mains can understand, such convoluted mechanics only i understand are important for my ego!11 Chatting"
Overwatch,Claimed! Now show off your Drops Let chat see that you landed shiny new Drops. They're in your Drops Inventory. Learn more Send a message to thank @A_Seagull for the Drop.
Overwatch,"Cloud9? How is this fair? Overwatch only allows for 5 players and these cheaters get to have 9? Disgusting bias by Blizzard. Also how are clouds playing video games? Surely the water in the cloud would destroy the computer? Blizzard really need to investigate this, as this is causing my 180IQ brain to malfunction."
Overwatch,"Do not take offense, but please do not play Brig on stream. Nobody wants to watch a high-level streamer play a braindead hero. They can do that themselves. We want to see something we cannot do. This is how your channel got popular in the first place because back then people didn't know how to play genji. 2/2/2 should be the perfect excuse to play DPS."
Overwatch,"During a Twitch broadcast, the ex Dallas Fuel star noticed that players on the opposing team were beefing with each other in match chat. “Well fellas, gg I guess,” an enemy player wrote. “We were gonna win but both DPS in an ego duel.” Sensing this could be a decisive moment, Seagull chimed in. “Lmao, how can they have an ego? I’m better than both.”"
Overwatch,FeelsGoodMan Rein big slam FeelsGoodMan Ana sleep FeelsGoodMan Mercy rez FeelsGoodMan junk beep beep FeelsGoodMan
Overwatch,"First, they paywalled the beta. And I did not speak out, because I was lucky enough to get in on the first wave of free invites. Then, they said the new character was going to be a fox girl support. And I did not speak out, because I will never play a support, with over 5000 hours on Genji. Finally, they said I had to swipe in order to unlock any new characters. And when the new DPS hero drops, I will have no one to speak for me. Except my credit card."
Overwatch,"Fucking broken. Most mobility in the game (just watch Chipsas insane flanks with her), highest beam damage and range in the game (doesnt even need charge), extremely high ult potential with extreme versatility (pick any ult!), high burst. Kapplans typical ""release op, then nerf into ground"" bullshit I promise you."
Overwatch,"FYI, Overwatch added a new feature that brands anyone that has been toxic with a red name.  This is a new attempt by Blizzard to combat toxicity by shunning these players instead of outright muting/banning. BEWARE of anyone that has a name signature like this!"
Overwatch,"""Genji won us the game."" Like lol this is why people can't stand streamers lmao. The dude playing Genji got killed three times in the first two minutes of the game. They were a non-factor. It was my clutch rez that really turned the tide, not his nanoblade 5K."
Overwatch,"Guys, guys, guys... The reason you don't like the shurikens is because they look like credit cards. Streamer unlocked them with his credit card, and you are subconsciously not enjoying them because of your association with paying for things. Our credit card genji king has returned. Kill them with money, streamer."
Overwatch,"Guys, I'm shaking. I'm f***ing shaking. I’ve never hated anyone more than Tracer. That tiny, flat body. That smug grin. The childish demeanor of a literal troll. It honestly hurts knowing that I'll get flanked by her. I'd do ANYTHING for the chance to dink Tracer. A N Y T H I N G. Why would Blizzard create something so cursed? I just can't anymore."
Overwatch,"Hey dude, long time no see. So you are going by the name ""Seagull"" now? It's me, Genji from Hanamura. Remember me? Me and the other ninjas gave you a hard time in shuriken school. Sorry you were an easy target lol. BTW, do you remember Mercy who you had a crush on? We are married now lol some things never change, mada mada"
Overwatch,"hey guys, don't mean to brag but I recently got boosted to silver and just wanna know if anyone has any questions about aim/ults/comps/strats? My headshot percentage is 8% so you know I have those Krispy kreme flicks in my arsenal. If anyone wants me to boost them please let me know, I play all day so just mssage me anytime on discord"
Overwatch,"Hey Seagull, I am 47 years old and high platinum. Aiming to go pro, but my mother advice against it :("
Overwatch,"Hey Seagull! It's your ad button... It's been a while, hasn't it, old buddy? I see that you've been playing Overwatch 2 and have completely forgotten about me, even though I was always there for you. Low blow Seagull, hope you don't get the Kiriko drops. Toodles! Corpa"
Overwatch,HOLY FUCK HUGE GENJI BUFF WHAT THE FUCK THEY REALLY SHOOK THE META WITH THIS PATCH JESUS CHRIST I NEVER THOUGHT I'D SEE THE DAY THIS WOULD HAPPEN IM RETURNING TO OVERWATCH BABY GENJI IS BACK HE MIGHT BE A BIT TOO OP WITH THAT BUFF BUT WE WILL SEE IM SO EXCITED I LOVE BLIZZARD
Overwatch,"honestly overwatch 2 is garbage and you're only hyping it up cause its chance for cmeback,, you got washed up a few years ago thats why u got angry at the game and left"
Overwatch,HOT MERCY MAINS NEAR YOUR LOCATION <????????> ARE TIRED OF POCKETING THEIR GENJI BF AND WANT TO MESS AROUND!!! CLICK AND GET HOOKED UP WITH A HOT MERCY MAIN NOW!!! YOU WILL FARM YOUR TORB ULT IN 5 SECONDS NO BS!!
Overwatch,"How blatant can Blizz be? Seriously? So instead of the 5CP they have ""2CP""? Instead of uber they have ""ultimates""? Instead of classes it's ""supports, dps, and tanks""? What is this the 1970s? It's almost as if they copied but halfway through they got lazy and just released the game. Blizz should be ashamed of themselves. I guess imitation is the best form of flattery, Valve is so kind to not come after Blizz legally. Blatant rip off of TF2 this game is."
Overwatch,"How dare he pick Mercy. How dare Seagull touch the character he single handedly ruined when he had her res mechanic made useless. And his gameplay on her makes a mockery of Mercy mains everywhere. He doesn’t even understand the character, and yet he has so much influence over her design. This makes me sick."
Overwatch,"How does zen have a super kick that pushes people away, but it doesn't push him the opposite direction? Does he ignore the laws of physics, or does he have thrusters in his butt?"
Overwatch,I am damage you are tank you are now Masters ranked
Overwatch,"I, as the widow player on this team, acquired several eliminations, therefore rendering me blameless in this scenario as I was at my keyboard and mouse. Clearly, given my vast knowledge of map and lore, the other four players should have picked up their game. I do not belong in this rank"
Overwatch,"I don’t know but all these support mains are so entitled. Main tanks don’t get emotes, new skins, broken heroes, or even leeway to flex. Support mains have brig who has been op since launch, a one year mercy meta where mercy was op, and ana who is super interactive and you don’t get flamed for playing her at all. Main tanks get orisa meta which is equivalent to sleeping or waiting in queue and an absurd amount of damage to their face which makes even the “op” reinhardt have to cower behind shields. I have no idea how many times I have been flamed for picking winston but i know supports get commended for playing ana. Like stop complaining about a new dps they haven’t gotten one in 1.5 years and main tanks for example have way less to chose from than you guys. Stay safe and have a good weekend."
Overwatch,"I dont play this game much anymore, but i still like to chime in on balance discussions, and talks about the game, and everytime i come to this chat, not only is there an abundance of genji hate but the moderators have just allowed it. i have always said there is favoritism, and this is just proof of that."
Overwatch,"I dropped $200 dollars on Saturday in Star citizen. I bought a ship for myself and a friend. I bought a ""Crusader Spirit C1. A mid-tier cargo ship suited for a small group of players. Meanwhile Blizzard is trying to sell textures for $20 after discount. Five mediocre skins or a spaceship that would let you have a lot of fun exploring, trading, fighting, and just doing things. Which monitization model would you pick? Gameplay or an .obj file?"
Overwatch,"""I enjoy clicking heads that are hard to click on,"" said my favourite variety streamer, playing overwatch as he shot the stationary McCree in his sad puppy face."
Overwatch,I finally slept and woke up to it being every bit as bad as I thought seriously fk blizzard for doing this to their game I have played since it came out defending the game through all of the sh!t meta’s and stagnant content I have purchased it on 3 different platforms but now it looks like launch day is my last day so long overwatch it’s been fun.
Overwatch,"I have been a loyal Overwatch player for almost 7 years now. I was and still am a proud defender of the game against people who say it’s a dead game. You will therefore understand that you do not want to lose a player as valuable as me. This is a warning message. If you let your game die like this (matchmaking and ranked system) I quit the game forever. I will never be afraid to speak my mind, especially when I see my game slowly dying. You have been warned Blizz, don’ t disapoint me…"
Overwatch,"I love Orisa meta so much! All I think about is playing Orisa. After I dry my dishes, I spin the handtowel in front of me and yell ""MEET YOUR FATE"". Orisa meta is the peak of video game design. "
Overwatch,"I miss the old Genji. The 4 gold Genji. Talkin 'bout the pro Genji, set on his goals Genji. I hate the new Genji. 6 second ult Genji. Stuck in the traps Genji. Can't cross the gap Genji. I miss the quick Genji. 8 second ULT Genji. I gotta say at that time, I'd like to pick Genji. See they invented Genji. There wasn't any Genjis. When you looked around at comp and there was so many Genjis."
Overwatch,"I'm so glad Seagull is back playing Genji in Overwatch every day. I'm glad he has enjoyed his walkabout these past few years, but it was only a matter of time before he was drawn back to the blade. Our king has returned."
Overwatch,"I’m sorry, but Overwatch caters to DPS PLAYERS so hard: -DPS power creep -Shield nerfs -Healing nerfs -POTG biased toward player kills -Double dps roster -Echo released as dps -321 developed for dps que times But DMG Orb is ruining the game? Ok..."
Overwatch,"In scientific circles, the inevitable rotation of tank counterswaps is as follows: enemy begins on D. Va, and your ally swaps to zarya. This prompts a switch by the enemy to Reinhardt, resulting in an allied swap to Rammatra. The Reinhardt then swaps doomfist, which results in a short doomfist duel before one of them swaps in desperation to Orisa, which is mirrored by the other. This is known officially as ""Orisanization"", and it is the inevitable evolution of gameplay"
Overwatch ,"i pledge allegiance, to the flag, of the united states of mercy mains. and to the republic, for which it stands, one nation under Angela, indivisible, with healing and blue beams for all. "
Overwatch,"I started off in gold, dropped to bronze, and then climbed my way to GM with sym 2.0 and breaking into top 500 with sym 3.0. I am both extremely disappointed and appalled by the level of mediocrity the balance team has displayed. Despite sinking hundreds of hours into Symmetra, I find that she’s simply not a worthy pick, which sullies my enjoyment. After 4 years of disappointment, I think Symmetra mains deserve some justice."
Overwatch,"Is that sweat, or nectar dripping from Genji's flowery nipples? Are they really nipples, or flowers? Can they be pollinated? How could they be pollinated? Who would pollinate them? QUESTIONS"
Overwatch,"I think we should delete mercys guardian angle overall. I mean, look at the name, even that sounds like SHIT. She should be able to RUN like soldier and actualy get some mechanical SKILL involved, maker her WORK for the WIN"
Overwatch,"It’s 2 am. You wake up in a cold sweat. Your PC is still on, but it’s too bright to make anything out on screen. Your speakers come alive. You hear something, then it gets louder. Then he says those dreaded words: “Just one more”. He continues. “Then I’ll play the vampire BR” You hear that familiar sound, and, against your better judgement, turn your head. You see it. A_Seagull queuing up another OW2 game. You open your mouth to scream, but nothing comes out."
Overwatch,"It's kinda wild to me as an engineer, if I released a buggy product and then went on vacation, I would at least take a day or two out of my vacation to fix it but maybe blizz employees dont care about their company as much as I do"
Overwatch,"It was dinner time at the Overwatch GAYmer house. Moonmoon dishes up a steamy plate of pasta when he realizes he forgot the meat. Seagull looks up from his plate, the gleam in his eye. ""I got the meat right here for you baby"" lubing up with marinara sauce Seagull begins to pound his sausage into moonmoons tight lightly buttered dinner roll. The scream of delight, Seagull releases his load, calling an end to yet another successful team dinner."
Overwatch,"Ive been coming to your channel for days asking to see Genji gameplay and you son of a bitch play other characters, and have the audacity to ban me. You suck! I dont even know why I'd want to watch you play Genji anyway, you'd suck ass on him anyway"
Overwatch,Launching a game with 0 SOLO QUEUE is UNBELIEVEABLE how you think this is acceptable. 6 years of screwing over solo players in ow1. WHY AM I STILL PLAYING AGAINST STACKS. absolutely NO reason why stacks should be allowed to play ow2. but oh right solo players dont matter.
Overwatch,"Like I just watched a fortnite concert of Travis Scott and I’m over here thinking what has blizzard been doing the last 4 years? I don’t even like fortnite or Travis Scott’s music and yet it was amazing. You are telling me blizzard can’t create events in overwatch, that makes it look like there’s a war or uprising or something? Maybe add some fire and make the skybox red."
Overwatch,"lol ok ow1 was broken too double shield was boring af goat meta make me sick as well but the game fell more enjoyable, now as a tan, playing rock paper scissors is boring, you make a tiny errore everyone jump on you, the supports kept getting targeted by tracer and screaming at you for not killing the entire team solo... yeah ow2 is really better than ow1 was... (ironic)"
Overwatch,"Loss streaks never feel good. Before each match, we make a prediction about which team will win the game, based on the information we have about the players on both teams. Since most matches will have a team that has a slightly higher chance of winning, placing a player on the team with the higher chance who is currently on a losing streak is aimed at helping them have a fair chance of breaking that streak. While this won’t guarantee they’ll win, it does provide a helping advantage."
Overwatch,Madge Seagull I swear to God you better not lose any Genji mirror fights while using this skin Madge Having this skin equipped means you are supposed to be THE top Genji Madge If you lose a Genji mirror you have to take off this skin Madge
Overwatch,Magic shield Balls in face Succ attacks Mention space
